timestamp,ciclo,zona_id,zona_nome,perfil,consumo_mw,consumo_liquido_mw,capacidade_mw,pct_carga,risco,solar_mw,eolica_mw,geracao_total_mw,autoprod_pct,pot_ativa_kw,pot_aparente_kva,pot_reativa_kvar,corrente_mt_a,frequencia_hz,tensao_fase_a_v,tensao_fase_b_v,tensao_fase_c_v,tensao_media_v,desequilibrio_tensao_pct,thd_tensao_pct,fator_potencia,ve_postos_total,ve_postos_em_uso,ve_ocupacao_pct,ve_demanda_kw,bat_capacidade_mwh,bat_soc_pct,bat_disponivel_mwh,bat_modo,evento,anomalia_tipo,anomalia_grav,num_unidades,clima_temp_c,clima_umidade_pct,clima_vento_ms,clima_irrad_wm2,clima_sensacao_c
2026-05-02T11:42:22,168,zona_leste,Zona Leste,residencial_popular,5.4902,5.4095,15.0,36.6,BAIXO,0.0807,0.0,0.0807,1.5,5490.2,5636.76,1277.01,235.82,60.125,217.4,216.5,213.0,215.6,1.21,2.89,0.974,3,1,36.0,6.59,0.2,52.9,0.106,STANDBY,,,,18000,25.3,81.9,2.7,505.1,24.2
2026-05-02T11:42:22,168,zona_oeste,Zona Oeste,industrial,38.2306,36.1429,60.0,63.72,MÉDIO,2.0877,0.0,2.0877,5.5,38230.6,39823.54,11150.59,1666.1,59.919,215.3,211.9,213.0,213.4,0.89,4.1,0.96,15,4,25.7,26.5,8.0,81.3,6.504,STANDBY,,,,450,25.3,81.9,2.7,505.1,24.2
2026-05-02T11:42:22,168,zona_centro,Centro,misto,11.8793,11.7209,25.0,47.52,BAIXO,0.1584,0.0,0.1584,1.3,11879.3,12544.14,4029.6,524.81,60.021,215.8,216.4,215.3,215.8,0.28,3.49,0.947,40,17,43.2,103.36,1.5,51.8,0.777,STANDBY,,,,8000,25.3,81.9,2.7,505.1,24.2
2026-05-02T11:42:22,168,zona_hospitalar,Zona Hospitalar,critico,0.0,0,12.0,0.0,BAIXO,0.2396,0.0,0.2396,0,0.0,0.0,0.0,0.0,60.412,220.5,218.0,223.3,220.6,1.22,3.83,0.923,5,2,31.4,12.69,3.0,44.2,1.326,STANDBY,,falha_medicao,MEDIA,120,25.3,81.9,2.7,505.1,24.2
2026-05-02T11:42:22,168,zona_universitaria,Zona Universitária,educacional,4.5764,3.9717,10.0,45.76,BAIXO,0.6047,0.0,0.6047,13.2,4576.4,4952.81,1893.91,207.21,60.049,214.9,216.3,213.1,214.8,0.79,2.07,0.924,20,8,40.6,57.44,1.0,73.5,0.735,STANDBY,,,,600,25.3,81.9,2.7,505.1,24.2
2026-05-02T11:42:22,168,zona_aeroporto,Zona Aeroporto,logistico,9.9028,8.6599,22.0,45.01,BAIXO,1.2429,0.0,1.2429,12.6,9902.8,10219.61,2524.87,427.56,60.06,215.2,213.9,217.9,215.7,1.02,2.37,0.969,50,18,36.1,139.38,4.0,38.6,1.544,STANDBY,,,,200,25.3,81.9,2.7,505.1,24.2
2026-05-02T11:42:27,169,zona_norte,Zona Norte,residencial,5.2313,4.8221,18.0,29.06,BAIXO,0.4092,0.0,0.4092,7.8,5231.3,5421.04,1421.68,226.8,60.171,215.2,215.3,217.2,215.9,0.6,2.34,0.965,8,3,32.3,23.28,0.5,38.9,0.195,STANDBY,,,,12000,27.4,69.6,2.5,438.2,31.8
2026-05-02T11:42:27,169,zona_sul,Zona Sul,comercial,18.0666,17.7741,30.0,60.22,MÉDIO,0.2925,0.0,0.2925,1.6,18066.6,19097.89,6190.91,799.0,59.916,210.2,209.8,211.3,210.4,0.43,1.83,0.946,25,9,36.5,64.25,2.0,84.1,1.682,STANDBY,,,,3500,27.4,69.6,2.5,438.2,31.8
2026-05-02T11:42:27,169,zona_leste,Zona Leste,residencial_popular,5.7945,5.7263,15.0,38.63,BAIXO,0.0682,0.0,0.0682,1.2,5794.5,6118.8,1965.57,255.99,60.098,214.5,216.3,216.3,215.7,0.56,2.92,0.947,3,1,30.2,7.59,0.2,68.1,0.136,STANDBY,,,,18000,27.4,69.6,2.5,438.2,31.8
2026-05-02T11:42:27,169,zona_oeste,Zona Oeste,industrial,40.6454,38.9047,60.0,67.74,MÉDIO,1.7407,0.0,1.7407,4.3,40645.4,43940.97,16696.12,1838.36,59.891,209.7,212.5,214.1,212.1,1.13,3.31,0.925,15,4,26.5,24.87,8.0,78.5,6.28,STANDBY,,,,450,27.4,69.6,2.5,438.2,31.8
2026-05-02T11:42:27,169,zona_centro,Centro,misto,11.732,11.5985,25.0,46.93,BAIXO,0.1335,0.0,0.1335,1.1,11732.0,12494.14,4296.94,522.72,60.036,214.2,216.8,216.1,215.7,0.7,3.77,0.939,40,15,36.6,99.52,1.5,84.4,1.266,STANDBY,,,,8000,27.4,69.6,2.5,438.2,31.8
2026-05-02T11:42:27,169,zona_hospitalar,Zona Hospitalar,critico,12.0,11.7811,12.0,100.0,CRÍTICO,0.2189,0.0,0.2189,1.8,12000.0,14598.54,8313.69,610.76,59.616,210.1,207.8,207.4,208.4,0.82,4.85,0.822,5,2,34.7,15.45,3.0,67.2,2.016,STANDBY,,falha_medicao,MEDIA,120,27.4,69.6,2.5,438.2,31.8
2026-05-02T11:42:27,169,zona_universitaria,Zona Universitária,educacional,4.8175,4.3163,10.0,48.18,BAIXO,0.5012,0.0,0.5012,10.4,4817.5,5219.39,2008.41,218.36,60.075,214.2,215.6,215.3,215.0,0.37,3.74,0.923,20,9,44.4,54.79,1.0,58.2,0.582,STANDBY,,,,600,27.4,69.6,2.5,438.2,31.8
2026-05-02T11:42:27,169,zona_aeroporto,Zona Aeroporto,logistico,10.8932,9.8446,22.0,49.51,BAIXO,1.0486,0.0,1.0486,9.6,10893.2,11149.64,2377.53,466.47,60.021,215.8,213.3,213.2,214.1,0.79,3.1,0.977,50,13,26.4,98.13,4.0,68.8,2.752,STANDBY,,,,200,27.4,69.6,2.5,438.2,31.8
2026-05-02T11:42:32,170,zona_norte,Zona Norte,residencial,5.0394,4.5486,18.0,28.0,BAIXO,0.4908,0.0,0.4908,9.7,5039.4,5355.37,1812.3,224.05,60.142,217.5,215.4,217.3,216.7,0.6,2.11,0.941,8,3,41.5,19.02,0.5,66.2,0.331,STANDBY,,,,12000,25.3,80.3,6.3,526.5,24.1
2026-05-02T11:42:32,170,zona_sul,Zona Sul,comercial,17.2757,16.953,30.0,57.59,BAIXO,0.3227,0.0,0.3227,1.9,17275.7,17865.25,4551.63,747.43,59.997,213.8,214.6,213.9,214.1,0.23,2.45,0.967,25,8,33.1,47.94,2.0,66.2,1.324,STANDBY,,,,3500,25.3,80.3,6.3,526.5,24.1
2026-05-02T11:42:32,170,zona_leste,Zona Leste,residencial_popular,5.2467,5.1614,15.0,34.98,BAIXO,0.0853,0.0,0.0853,1.6,5246.7,5557.94,1833.8,232.53,60.111,213.6,213.9,214.6,214.0,0.28,2.74,0.944,3,1,27.0,6.63,0.2,41.6,0.083,STANDBY,,,,18000,25.3,80.3,6.3,526.5,24.1
2026-05-02T11:42:32,170,zona_oeste,Zona Oeste,industrial,36.396,34.0983,60.0,60.66,MÉDIO,2.2098,0.0879,2.2977,6.3,36396.0,39304.54,14838.4,1644.38,59.904,214.4,212.2,211.6,212.7,0.8,3.43,0.926,15,4,25.3,22.37,8.0,54.0,4.32,STANDBY,,,,450,25.3,80.3,6.3,526.5,24.1
2026-05-02T11:42:32,170,zona_centro,Centro,misto,11.8824,11.7129,25.0,47.53,BAIXO,0.1695,0.0,0.1695,1.4,11882.4,12237.28,2925.68,511.97,60.092,215.6,212.6,214.0,214.1,0.7,2.25,0.971,40,13,33.5,85.29,1.5,75.7,1.136,STANDBY,,,,8000,25.3,80.3,6.3,526.5,24.1
2026-05-02T11:42:32,170,zona_hospitalar,Zona Hospitalar,critico,7.0255,6.7721,12.0,58.55,MÉDIO,0.2534,0.0,0.2534,3.6,7025.5,7426.53,2407.43,310.7,59.944,212.9,214.3,213.8,213.7,0.37,4.09,0.946,5,2,32.1,14.3,3.0,60.0,1.8,STANDBY,,,,120,25.3,80.3,6.3,526.5,24.1
2026-05-02T11:42:32,170,zona_universitaria,Zona Universitária,educacional,4.3836,3.76,10.0,43.84,BAIXO,0.6013,0.0223,0.6236,14.2,4383.6,4663.4,1591.02,195.1,60.051,214.5,215.3,214.9,214.9,0.19,1.81,0.94,20,8,41.5,59.09,1.0,68.4,0.684,STANDBY,,,,600,25.3,80.3,6.3,526.5,24.1
2026-05-02T11:42:32,170,zona_aeroporto,Zona Aeroporto,logistico,10.688,9.4077,22.0,48.58,BAIXO,1.2439,0.0364,1.2803,12.0,10688.0,10950.82,2384.77,458.15,59.977,213.3,213.5,212.2,213.0,0.38,3.46,0.976,50,13,25.2,98.55,4.0,68.6,2.744,STANDBY,,,,200,25.3,80.3,6.3,526.5,24.1
2026-05-02T11:42:37,171,zona_norte,Zona Norte,residencial,5.1825,4.818,18.0,28.79,BAIXO,0.3645,0.0,0.3645,7.0,5182.5,5608.77,2144.76,234.65,60.169,218.4,217.0,218.8,218.1,0.5,2.38,0.924,8,3,36.3,19.53,0.5,83.7,0.419,STANDBY,,,,12000,27.0,64.4,3.3,397.8,30.6
2026-05-02T11:42:37,171,zona_sul,Zona Sul,comercial,17.5071,17.2503,30.0,58.36,MÉDIO,0.2568,0.0,0.2568,1.5,17507.1,18565.32,6178.39,776.72,59.942,215.9,214.1,209.8,213.3,1.64,3.34,0.943,25,7,28.7,40.38,2.0,76.1,1.522,STANDBY,,,,3500,27.0,64.4,3.3,397.8,30.6
2026-05-02T11:42:37,171,zona_leste,Zona Leste,residencial_popular,5.0512,4.9892,15.0,33.67,BAIXO,0.062,0.0,0.062,1.2,5051.2,5454.86,2059.34,228.21,60.198,219.0,215.2,210.9,215.0,1.91,3.2,0.926,3,1,41.9,6.84,0.2,47.5,0.095,STANDBY,,,,18000,27.0,64.4,3.3,397.8,30.6
2026-05-02T11:42:37,171,zona_oeste,Zona Oeste,industrial,39.124,37.5977,60.0,65.21,MÉDIO,1.5262,0.0001,1.5263,3.9,39124.0,42068.82,15462.8,1760.03,59.832,213.4,213.8,214.2,213.8,0.19,3.79,0.93,15,4,28.1,27.02,8.0,76.8,6.144,STANDBY,,,,450,27.0,64.4,3.3,397.8,30.6
2026-05-02T11:42:37,171,zona_centro,Centro,misto,11.5488,11.4163,25.0,46.2,BAIXO,0.1325,0.0,0.1325,1.1,11548.8,12246.87,4075.66,512.37,60.029,213.2,214.2,217.4,214.9,1.16,3.23,0.943,40,14,34.0,84.63,1.5,45.1,0.677,STANDBY,,,,8000,27.0,64.4,3.3,397.8,30.6
2026-05-02T11:42:37,171,zona_hospitalar,Zona Hospitalar,critico,7.5101,7.3246,12.0,62.58,MÉDIO,0.1855,0.0,0.1855,2.5,7510.1,7616.73,1270.03,318.66,59.911,211.0,212.0,215.1,212.7,1.13,2.78,0.986,5,2,39.8,15.53,3.0,52.7,1.581,STANDBY,,,,120,27.0,64.4,3.3,397.8,30.6
2026-05-02T11:42:37,171,zona_universitaria,Zona Universitária,educacional,4.898,4.4318,10.0,48.98,BAIXO,0.4662,0.0,0.4662,9.5,4898.0,4962.51,797.56,207.62,60.05,215.4,215.0,215.5,215.3,0.14,2.04,0.987,20,6,27.8,40.24,1.0,46.4,0.464,STANDBY,,,,600,27.0,64.4,3.3,397.8,30.6
2026-05-02T11:42:37,171,zona_aeroporto,Zona Aeroporto,logistico,10.8175,9.9037,22.0,49.17,BAIXO,0.9138,0.0,0.9138,8.4,10817.5,11327.23,3359.74,473.9,60.005,215.6,216.7,214.8,215.7,0.46,3.89,0.955,50,22,43.0,171.0,4.0,43.0,1.72,STANDBY,,,,200,27.0,64.4,3.3,397.8,30.6
2026-05-02T11:42:42,172,zona_norte,Zona Norte,residencial,4.9241,4.5895,18.0,27.36,BAIXO,0.3346,0.0,0.3346,6.8,4924.1,5317.6,2007.51,222.47,60.132,216.4,216.4,216.7,216.5,0.09,3.71,0.926,8,3,42.7,22.4,0.5,80.7,0.404,STANDBY,,,,12000,25.5,67.2,0.8,338.7,23.5
2026-05-02T11:42:42,172,zona_sul,Zona Sul,comercial,17.6333,17.412,30.0,58.78,MÉDIO,0.2213,0.0,0.2213,1.3,17633.3,18011.54,3671.83,753.55,59.929,211.5,215.8,212.9,213.4,1.12,4.19,0.979,25,11,43.6,72.34,2.0,69.7,1.394,STANDBY,,,,3500,25.5,67.2,0.8,338.7,23.5
2026-05-02T11:42:42,172,zona_leste,Zona Leste,residencial_popular,5.439,5.3869,15.0,36.26,BAIXO,0.0521,0.0,0.0521,1.0,5439.0,5892.74,2267.52,246.53,60.08,215.7,215.3,215.2,215.4,0.14,2.29,0.923,3,1,27.6,6.15,0.2,66.0,0.132,STANDBY,,,,18000,25.5,67.2,0.8,338.7,23.5
2026-05-02T11:42:42,172,zona_oeste,Zona Oeste,industrial,36.9776,35.6071,60.0,61.63,MÉDIO,1.3705,0.0,1.3705,3.7,36977.6,37540.71,6477.81,1570.59,59.906,211.0,214.8,211.3,212.4,1.13,3.44,0.985,15,6,37.3,35.24,8.0,68.7,5.496,STANDBY,,,,450,25.5,67.2,0.8,338.7,23.5
2026-05-02T11:42:42,172,zona_centro,Centro,misto,11.9402,11.8338,25.0,47.76,BAIXO,0.1064,0.0,0.1064,0.9,11940.2,12811.37,4643.58,535.99,60.041,215.4,214.9,214.3,214.9,0.28,3.91,0.932,40,15,37.6,114.51,1.5,62.8,0.942,STANDBY,,,,8000,25.5,67.2,0.8,338.7,23.5
2026-05-02T11:42:42,172,zona_hospitalar,Zona Hospitalar,critico,7.1546,6.995,12.0,59.62,MÉDIO,0.1596,0.0,0.1596,2.2,7154.6,7660.17,2736.77,320.48,59.925,212.2,213.9,214.1,213.4,0.56,4.2,0.934,5,1,28.7,6.21,3.0,72.0,2.16,STANDBY,,,,120,25.5,67.2,0.8,338.7,23.5
2026-05-02T11:42:42,172,zona_universitaria,Zona Universitária,educacional,4.4905,4.0838,10.0,44.91,BAIXO,0.4067,0.0,0.4067,9.1,4490.5,4766.99,1599.88,199.44,60.049,216.4,216.4,213.1,215.3,1.02,2.5,0.942,20,5,26.6,27.8,1.0,54.8,0.548,STANDBY,,,,600,25.5,67.2,0.8,338.7,23.5
2026-05-02T11:42:42,172,zona_aeroporto,Zona Aeroporto,logistico,10.7741,9.9414,22.0,48.97,BAIXO,0.8327,0.0,0.8327,7.7,10774.1,11547.8,4155.77,483.13,60.034,214.5,216.0,216.6,215.7,0.56,3.51,0.933,50,13,25.1,83.12,4.0,39.5,1.58,STANDBY,,,,200,25.5,67.2,0.8,338.7,23.5
2026-05-02T11:42:47,173,zona_norte,Zona Norte,residencial,4.9434,4.3172,18.0,27.46,BAIXO,0.6262,0.0,0.6262,12.7,4943.4,5220.06,1676.85,218.39,60.211,216.7,217.2,218.5,217.5,0.46,2.77,0.947,8,4,44.9,29.28,0.5,55.8,0.279,STANDBY,,,,12000,25.6,61.4,1.8,623.7,23.2
2026-05-02T11:42:47,173,zona_sul,Zona Sul,comercial,19.0659,18.6799,30.0,63.55,MÉDIO,0.386,0.0,0.386,2.0,19065.9,20567.31,7713.99,860.47,59.919,215.2,213.2,212.0,213.5,0.8,2.62,0.927,25,8,30.6,51.02,2.0,64.1,1.282,STANDBY,,,,3500,25.6,61.4,1.8,623.7,23.2
2026-05-02T11:42:47,173,zona_leste,Zona Leste,residencial_popular,5.7472,5.6478,15.0,38.31,BAIXO,0.0994,0.0,0.0994,1.7,5747.2,5924.95,1440.39,247.88,60.14,216.8,216.7,213.5,215.7,1.02,2.65,0.97,3,1,27.9,6.36,0.2,52.7,0.105,STANDBY,,,,18000,25.6,61.4,1.8,623.7,23.2
2026-05-02T11:42:47,173,zona_oeste,Zona Oeste,industrial,37.3386,34.8212,60.0,62.23,MÉDIO,2.5174,0.0,2.5174,6.7,37338.6,40541.37,15793.4,1696.13,59.887,215.8,213.2,214.5,214.5,0.61,3.32,0.921,15,4,27.9,27.67,8.0,51.8,4.144,STANDBY,,,,450,25.6,61.4,1.8,623.7,23.2
2026-05-02T11:42:47,173,zona_centro,Centro,misto,11.6242,11.4336,25.0,46.5,BAIXO,0.1906,0.0,0.1906,1.6,11624.2,12108.54,3390.39,506.58,59.989,216.2,215.7,214.6,215.5,0.42,2.68,0.96,40,11,28.5,82.49,1.5,45.3,0.679,STANDBY,,,,8000,25.6,61.4,1.8,623.7,23.2
2026-05-02T11:42:47,173,zona_hospitalar,Zona Hospitalar,critico,7.3618,7.0524,12.0,61.35,MÉDIO,0.3094,0.0,0.3094,4.2,7361.8,7840.04,2696.32,328.0,59.874,215.2,214.0,208.2,212.5,2.02,3.93,0.939,5,2,37.1,14.78,3.0,43.9,1.317,STANDBY,,,,120,25.6,61.4,1.8,623.7,23.2
2026-05-02T11:42:47,173,zona_universitaria,Zona Universitária,educacional,4.1417,3.3777,10.0,41.42,BAIXO,0.764,0.0,0.764,18.4,4141.7,4192.0,647.45,175.38,60.054,215.9,215.4,216.6,216.0,0.28,3.26,0.988,20,6,28.7,41.21,1.0,47.8,0.478,STANDBY,,,,600,25.6,61.4,1.8,623.7,23.2
2026-05-02T11:42:47,173,zona_aeroporto,Zona Aeroporto,logistico,11.2454,9.7886,22.0,51.12,BAIXO,1.4568,0.0,1.4568,13.0,11245.4,11428.25,2036.14,478.12,59.962,213.7,214.6,211.9,213.4,0.7,4.02,0.984,50,20,39.9,122.06,4.0,63.1,2.524,STANDBY,,,,200,25.6,61.4,1.8,623.7,23.2
2026-05-02T11:42:52,174,zona_norte,Zona Norte,residencial,4.8136,4.3818,18.0,26.74,BAIXO,0.4318,0.0,0.4318,9.0,4813.6,5120.85,1747.1,214.24,60.222,217.9,216.0,216.4,216.8,0.51,2.48,0.94,8,4,44.2,30.17,0.5,41.3,0.206,STANDBY,,,,12000,26.3,82.2,3.3,456.4,25.1
2026-05-02T11:42:52,174,zona_sul,Zona Sul,comercial,18.774,18.4855,30.0,62.58,MÉDIO,0.2885,0.0,0.2885,1.5,18774.0,20208.83,7478.89,845.48,59.933,212.2,212.3,213.6,212.7,0.42,1.99,0.929,25,7,29.3,54.35,2.0,56.9,1.138,STANDBY,,,,3500,26.3,82.2,3.3,456.4,25.1
2026-05-02T11:42:52,174,zona_leste,Zona Leste,residencial_popular,5.5311,5.46,15.0,36.87,BAIXO,0.0711,0.0,0.0711,1.3,5531.1,5684.58,1312.01,237.83,60.065,214.5,218.1,215.5,216.0,0.97,3.31,0.973,3,1,33.2,7.42,0.2,77.0,0.154,STANDBY,,,,18000,26.3,82.2,3.3,456.4,25.1
2026-05-02T11:42:52,174,zona_oeste,Zona Oeste,industrial,37.567,35.7141,60.0,62.61,MÉDIO,1.8528,0.0001,1.8529,4.9,37567.0,39296.03,11528.16,1644.03,59.886,215.1,213.1,211.2,213.1,0.94,2.45,0.956,15,5,30.5,30.23,8.0,51.1,4.088,STANDBY,,,,450,26.3,82.2,3.3,456.4,25.1
2026-05-02T11:42:52,174,zona_centro,Centro,misto,12.3506,12.2014,25.0,49.4,BAIXO,0.1492,0.0,0.1492,1.2,12350.6,12758.88,3201.83,533.79,59.972,211.7,212.5,214.0,212.7,0.61,2.49,0.968,40,12,31.0,69.54,1.5,72.6,1.089,STANDBY,,,,8000,26.3,82.2,3.3,456.4,25.1
2026-05-02T11:42:52,174,zona_hospitalar,Zona Hospitalar,critico,7.1716,6.9532,12.0,59.76,MÉDIO,0.2184,0.0,0.2184,3.0,7171.6,7541.11,2331.63,315.5,59.94,213.0,210.5,211.8,211.8,0.61,3.3,0.951,5,2,44.7,15.17,3.0,84.4,2.532,STANDBY,,,,120,26.3,82.2,3.3,456.4,25.1
2026-05-02T11:42:52,174,zona_universitaria,Zona Universitária,educacional,4.6341,4.0597,10.0,46.34,BAIXO,0.5744,0.0,0.5744,12.4,4634.1,4888.29,1555.79,204.51,60.072,214.6,214.6,214.7,214.6,0.05,2.5,0.948,20,6,28.4,42.91,1.0,65.1,0.651,STANDBY,,,,600,26.3,82.2,3.3,456.4,25.1
2026-05-02T11:42:52,174,zona_aeroporto,Zona Aeroporto,logistico,10.9522,9.8799,22.0,49.78,BAIXO,1.0723,0.0,1.0723,9.8,10952.2,11492.34,3481.84,480.8,59.955,215.9,214.4,213.9,214.7,0.56,2.48,0.953,50,13,25.6,76.52,4.0,52.1,2.084,STANDBY,,,,200,26.3,82.2,3.3,456.4,25.1
2026-05-02T11:42:57,175,zona_norte,Zona Norte,residencial,5.3481,4.975,18.0,29.71,BAIXO,0.3731,0.0,0.3731,7.0,5348.1,5750.65,2113.72,240.59,60.123,217.7,215.8,216.6,216.7,0.46,2.62,0.93,8,3,42.5,21.76,0.5,42.4,0.212,STANDBY,,,,12000,25.7,82.3,1.7,405.7,24.6
2026-05-02T11:42:58,175,zona_sul,Zona Sul,comercial,17.8024,17.5362,30.0,59.34,MÉDIO,0.2662,0.0,0.2662,1.5,17802.4,18918.6,6402.19,791.5,59.881,212.5,214.9,215.6,214.3,0.84,3.85,0.941,25,10,40.4,56.21,2.0,76.1,1.522,STANDBY,,,,3500,25.7,82.3,1.7,405.7,24.6
2026-05-02T11:42:58,175,zona_leste,Zona Leste,residencial_popular,5.0928,5.0259,15.0,33.95,BAIXO,0.0669,0.0,0.0669,1.3,5092.8,5423.64,1865.28,226.91,60.088,216.6,215.3,213.8,215.2,0.65,2.8,0.939,3,1,35.0,6.24,0.2,38.9,0.078,STANDBY,,,,18000,25.7,82.3,1.7,405.7,24.6
2026-05-02T11:42:58,175,zona_oeste,Zona Oeste,industrial,38.7066,37.0949,60.0,64.51,MÉDIO,1.6117,0.0,1.6117,4.2,38706.6,39821.6,9357.29,1666.02,59.905,213.5,212.9,213.2,213.2,0.14,3.87,0.972,15,5,36.2,38.95,8.0,44.2,3.536,STANDBY,,,,450,25.7,82.3,1.7,405.7,24.6
2026-05-02T11:42:58,175,zona_centro,Centro,misto,11.7349,11.602,25.0,46.94,BAIXO,0.1329,0.0,0.1329,1.1,11734.9,12352.53,3857.09,516.79,60.039,214.5,215.3,213.6,214.5,0.42,2.27,0.95,40,16,40.2,96.83,1.5,55.6,0.834,STANDBY,,,,8000,25.7,82.3,1.7,405.7,24.6
2026-05-02T11:42:58,175,zona_hospitalar,Zona Hospitalar,critico,7.6211,7.4212,12.0,63.51,MÉDIO,0.1999,0.0,0.1999,2.6,7621.1,8274.81,3223.56,346.19,59.903,215.7,215.2,211.4,214.1,1.26,2.39,0.921,5,2,41.1,14.77,3.0,84.3,2.529,STANDBY,,,,120,25.7,82.3,1.7,405.7,24.6
2026-05-02T11:42:58,175,zona_universitaria,Zona Universitária,educacional,4.8643,4.3641,10.0,48.64,BAIXO,0.5002,0.0,0.5002,10.3,4864.3,5191.36,1813.51,217.19,59.989,215.2,214.6,212.6,214.1,0.7,3.72,0.937,20,7,32.7,49.61,1.0,74.2,0.742,STANDBY,,,,600,25.7,82.3,1.7,405.7,24.6
2026-05-02T11:42:58,175,zona_aeroporto,Zona Aeroporto,logistico,10.6252,9.6912,22.0,48.3,BAIXO,0.934,0.0,0.934,8.8,10625.2,10999.17,2843.74,460.17,60.023,216.0,216.1,214.3,215.5,0.56,3.16,0.966,50,15,30.8,84.83,4.0,68.0,2.72,STANDBY,,,,200,25.7,82.3,1.7,405.7,24.6
2026-05-02T11:43:04,176,zona_norte,Zona Norte,residencial,5.0347,4.6726,18.0,27.97,BAIXO,0.3621,0.0,0.3621,7.2,5034.7,5106.19,851.45,213.63,60.172,216.0,214.8,216.4,215.7,0.42,3.1,0.986,8,3,34.4,18.11,0.5,39.1,0.196,STANDBY,,,,12000,24.0,71.3,5.7,374.1,22.4
2026-05-02T11:43:04,176,zona_sul,Zona Sul,comercial,18.4379,18.1938,30.0,61.46,MÉDIO,0.2441,0.0,0.2441,1.3,18437.9,19226.17,5448.8,804.36,59.921,212.9,213.2,215.9,214.0,0.89,2.32,0.959,25,7,28.3,53.44,2.0,77.1,1.542,STANDBY,,,,3500,24.0,71.3,5.7,374.1,22.4
2026-05-02T11:43:04,176,zona_leste,Zona Leste,residencial_popular,5.2934,5.2334,15.0,35.29,BAIXO,0.06,0.0,0.06,1.1,5293.4,5496.78,1481.39,229.97,60.136,213.9,216.9,217.7,216.2,1.06,3.19,0.963,3,1,25.0,6.09,0.2,46.2,0.092,STANDBY,,,,18000,24.0,71.3,5.7,374.1,22.4
2026-05-02T11:43:04,176,zona_oeste,Zona Oeste,industrial,34.3707,32.8723,60.0,57.28,BAIXO,1.4494,0.049,1.4984,4.4,34370.7,35072.14,6979.25,1467.31,59.969,217.2,216.9,212.9,215.7,1.3,1.98,0.98,15,5,36.5,37.55,8.0,69.6,5.568,STANDBY,,,,450,24.0,71.3,5.7,374.1,22.4
2026-05-02T11:43:04,176,zona_centro,Centro,misto,11.5372,11.4224,25.0,46.15,BAIXO,0.1148,0.0,0.1148,1.0,11537.2,11833.03,2629.38,495.06,60.036,213.2,215.8,213.4,214.1,0.79,4.11,0.975,40,12,28.9,66.83,1.5,82.4,1.236,STANDBY,,,,8000,24.0,71.3,5.7,374.1,22.4
2026-05-02T11:43:04,176,zona_hospitalar,Zona Hospitalar,critico,6.9478,6.774,12.0,57.9,BAIXO,0.1738,0.0,0.1738,2.5,6947.8,7133.26,1616.01,298.43,59.921,215.7,214.6,215.7,215.3,0.33,3.06,0.974,5,2,35.7,13.21,3.0,55.5,1.665,STANDBY,,,,120,24.0,71.3,5.7,374.1,22.4
2026-05-02T11:43:04,176,zona_universitaria,Zona Universitária,educacional,4.4653,3.989,10.0,44.65,BAIXO,0.4639,0.0124,0.4763,10.7,4465.3,4575.1,996.31,191.41,60.042,216.1,214.7,216.4,215.7,0.46,3.0,0.976,20,9,44.1,51.48,1.0,65.1,0.651,STANDBY,,,,600,24.0,71.3,5.7,374.1,22.4
2026-05-02T11:43:04,176,zona_aeroporto,Zona Aeroporto,logistico,10.9288,9.9771,22.0,49.68,BAIXO,0.9321,0.0196,0.9517,8.7,10928.8,11866.23,4622.63,496.45,60.018,217.5,210.7,215.0,214.4,1.73,3.52,0.921,50,13,25.6,71.84,4.0,78.2,3.128,STANDBY,,,,200,24.0,71.3,5.7,374.1,22.4
2026-05-02T11:43:09,177,zona_norte,Zona Norte,residencial,5.0908,4.7047,18.0,28.28,BAIXO,0.3861,0.0,0.3861,7.6,5090.8,5456.38,1963.63,228.28,60.231,218.1,217.6,214.5,216.7,1.02,3.31,0.933,8,3,38.7,22.23,0.5,49.0,0.245,STANDBY,,,,12000,26.1,71.5,4.5,402.1,24.3
2026-05-02T11:43:09,177,zona_sul,Zona Sul,comercial,16.9581,16.6914,30.0,56.53,BAIXO,0.2667,0.0,0.2667,1.6,16958.1,17268.94,3261.77,722.48,59.93,210.6,213.2,214.0,212.6,0.94,3.51,0.982,25,11,43.6,84.98,2.0,44.1,0.882,STANDBY,,,,3500,26.1,71.5,4.5,402.1,24.3
2026-05-02T11:43:09,177,zona_leste,Zona Leste,residencial_popular,5.1172,5.0523,15.0,34.11,BAIXO,0.0649,0.0,0.0649,1.3,5117.2,5211.0,984.27,218.01,60.15,215.3,215.3,216.0,215.5,0.23,1.96,0.982,3,1,35.2,5.53,0.2,54.6,0.109,STANDBY,,,,18000,26.1,71.5,4.5,402.1,24.3
2026-05-02T11:43:09,177,zona_oeste,Zona Oeste,industrial,35.3181,33.6642,60.0,58.86,MÉDIO,1.6456,0.0083,1.6539,4.7,35318.1,36561.18,9452.6,1529.61,59.963,213.2,214.7,212.1,213.3,0.66,3.16,0.966,15,5,30.7,30.35,8.0,57.8,4.624,STANDBY,,,,450,26.1,71.5,4.5,402.1,24.3
